MYNamespaceID,MYObjectID,MZDateEdited,MYCollectionID,MYDatasetID[0],MYDatasetID[1],MYDatasetID[2],MYDatasetID[3],MYDatasetID[4],MYStatus,MYOriginalSpecimenID,MYNotes,MYVerificationStatus[0],MYDataSource,MYPreservation[0],MYLanguage,MYEditNotes,MYEvent[0],MYEvent[1],MYGathering[0][MYLeg][0],MYGathering[0][MYLeg][1],MYGathering[0][MYDateBegin],MYGathering[0][MYDateEnd],MYGathering[0][MYHabitatDescription],MYGathering[0][MYCoordinatesVerbatim],MYGathering[0][MYLatitude],MYGathering[0][MYLongitude],MYGathering[0][MYCoordinateSystem],MYGathering[0][MYCoordinateSource],MYGathering[0][MYAlt],MYGathering[0][MYCoordinateNotes],MYGathering[0][MYCountry],MYGathering[0][MYAdministrativeProvince],MYGathering[0][MYDateVerbatim],MYGathering[0][MYMunicipality],MYGathering[0][MYLocality],MYGathering[0][MYSamplingMethod],MYGathering[0][MYLocalityDescription],MYGathering[0][MYCollectingEventName],MYGathering[0][MYUnit][0][MYRecordBasis],MYGathering[0][MYUnit][0][MYNotes],MYGathering[0][MYUnit][0][MYCount],MYGathering[0][MYUnit][0][MYIdentification][0][MYTaxonRank],MYGathering[0][MYUnit][0][MYIdentification][0][MYTaxon],MYGathering[0][MYUnit][0][MYIdentification][0][MYAuthor],MYGathering[0][MYUnit][0][MYIdentification][0][MYPreferredIdentification]
utu:ZMUT,K30T2-150505,2022-07-06T22:25:26+0300,HR.1648,GX.1951,GX.1984,GX.1997,GX.1998,,Ok,K30T2-150505,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated.",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,21.04.2015,05.05.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest. Trap was next to a large tree (Aningeria altissima 285cm diameter, not Parinari as originally identified).

Original trap site description (verbatim as written in Uganda 2014): 
Near K30-14, on slope. There is a trail (of sorts, now probably unused) which passes next to a very large Parinari tree - the trap is on this trail next to the tree so anything flying along this passage will have the trap ahead, the tree to one side and some foliage / undergrowth to the other. Also a Strambosi (?) tree nearby.",,0.556624,30.363305,Wgs84,Gps,1487.849976,,Uganda,Kabarole district,21.04.2015 11:30 - 05.05.2015 11:23,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T2, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T2-150519,2022-07-06T22:25:27+0300,HR.1648,GX.1951,GX.1984,GX.1997,GX.1998,,Ok,K30T2-150519,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
End time is estimated.",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,05.05.2015,19.05.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest. Trap was next to a large tree (Aningeria altissima 285cm diameter, not Parinari as originally identified).

Original trap site description (verbatim as written in Uganda 2014): 
Near K30-14, on slope. There is a trail (of sorts, now probably unused) which passes next to a very large Parinari tree - the trap is on this trail next to the tree so anything flying along this passage will have the trap ahead, the tree to one side and some foliage / undergrowth to the other. Also a Strambosi (?) tree nearby.",,0.556624,30.363305,Wgs84,Gps,1487.849976,,Uganda,Kabarole district,05.05.2015 11:23 - 19.05.2015 11:30,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T2, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T2-150602,2022-07-06T22:25:27+0300,HR.1648,GX.1951,GX.1984,GX.1997,GX.1998,,Ok,K30T2-150602,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated.",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,19.05.2015,02.06.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest. Trap was next to a large tree (Aningeria altissima 285cm diameter, not Parinari as originally identified).

Original trap site description (verbatim as written in Uganda 2014): 
Near K30-14, on slope. There is a trail (of sorts, now probably unused) which passes next to a very large Parinari tree - the trap is on this trail next to the tree so anything flying along this passage will have the trap ahead, the tree to one side and some foliage / undergrowth to the other. Also a Strambosi (?) tree nearby.",,0.556624,30.363305,Wgs84,Gps,1487.849976,,Uganda,Kabarole district,19.05.2015 11:30 - 02.06.2015 10:59,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T2, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T2-150617,2022-07-06T22:25:27+0300,HR.1648,GX.1951,GX.1984,GX.1997,GX.1998,,Ok,K30T2-150617,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,02.06.2015,17.06.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest. Trap was next to a large tree (Aningeria altissima 285cm diameter, not Parinari as originally identified).

Original trap site description (verbatim as written in Uganda 2014): 
Near K30-14, on slope. There is a trail (of sorts, now probably unused) which passes next to a very large Parinari tree - the trap is on this trail next to the tree so anything flying along this passage will have the trap ahead, the tree to one side and some foliage / undergrowth to the other. Also a Strambosi (?) tree nearby.",,0.556624,30.363305,Wgs84,Gps,1487.849976,,Uganda,Kabarole district,02.06.2015 10:59 - 17.06.2015 12:28,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T2, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T2-150630,2022-07-06T22:25:27+0300,HR.1648,GX.1951,GX.1984,GX.1997,GX.1998,,Ok,K30T2-150630,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,17.06.2015,30.06.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest. Trap was next to a large tree (Aningeria altissima 285cm diameter, not Parinari as originally identified).

Original trap site description (verbatim as written in Uganda 2014): 
Near K30-14, on slope. There is a trail (of sorts, now probably unused) which passes next to a very large Parinari tree - the trap is on this trail next to the tree so anything flying along this passage will have the trap ahead, the tree to one side and some foliage / undergrowth to the other. Also a Strambosi (?) tree nearby.",,0.556624,30.363305,Wgs84,Gps,1487.849976,,Uganda,Kabarole district,17.06.2015 12:28 - 30.06.2015 11:07,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T2, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T2-150714,2022-07-06T22:25:27+0300,HR.1648,GX.1951,GX.1984,GX.1997,GX.1998,,Ok,K30T2-150714,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Contains an Epirhyssa overlaetii female!",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,30.06.2015,14.07.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest. Trap was next to a large tree (Aningeria altissima 285cm diameter, not Parinari as originally identified).

Original trap site description (verbatim as written in Uganda 2014): 
Near K30-14, on slope. There is a trail (of sorts, now probably unused) which passes next to a very large Parinari tree - the trap is on this trail next to the tree so anything flying along this passage will have the trap ahead, the tree to one side and some foliage / undergrowth to the other. Also a Strambosi (?) tree nearby.",,0.556624,30.363305,Wgs84,Gps,1487.849976,,Uganda,Kabarole district,30.06.2015 11:07 - 14.07.2015 11:41,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T2, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T2-150728,2022-07-06T22:25:27+0300,HR.1648,GX.1951,GX.1984,GX.1997,GX.1998,,Ok,K30T2-150728,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Trap had Rafiki ethanol instead of LabTek ethanol. Sample placed in Labtek ethanol 28.7.2015. New species from this week could be named after the visiting school. See research diary 31.7.2015",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,14.07.2015,28.07.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest. Trap was next to a large tree (Aningeria altissima 285cm diameter, not Parinari as originally identified).

Original trap site description (verbatim as written in Uganda 2014): 
Near K30-14, on slope. There is a trail (of sorts, now probably unused) which passes next to a very large Parinari tree - the trap is on this trail next to the tree so anything flying along this passage will have the trap ahead, the tree to one side and some foliage / undergrowth to the other. Also a Strambosi (?) tree nearby.",,0.556624,30.363305,Wgs84,Gps,1487.849976,,Uganda,Kabarole district,14.07.2015 11:41 - 28.07.2015 11:35,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T2, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T2-150811,2022-07-06T22:25:27+0300,HR.1648,GX.1951,GX.1984,GX.1997,GX.1998,,Ok,K30T2-150811,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Contains what appears to be a long-ovipositored cryptine?",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,28.07.2015,11.08.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest. Trap was next to a large tree (Aningeria altissima 285cm diameter, not Parinari as originally identified).

Original trap site description (verbatim as written in Uganda 2014): 
Near K30-14, on slope. There is a trail (of sorts, now probably unused) which passes next to a very large Parinari tree - the trap is on this trail next to the tree so anything flying along this passage will have the trap ahead, the tree to one side and some foliage / undergrowth to the other. Also a Strambosi (?) tree nearby.",,0.556624,30.363305,Wgs84,Gps,1487.849976,,Uganda,Kabarole district,28.07.2015 11:35 - 11.08.2015 12:23,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T2, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T2-150826,2022-07-06T22:25:27+0300,HR.1648,GX.1951,GX.1984,GX.1997,GX.1998,,Ok,K30T2-150826,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
End time is estimated",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,11.08.2015,26.08.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest. Trap was next to a large tree (Aningeria altissima 285cm diameter, not Parinari as originally identified).

Original trap site description (verbatim as written in Uganda 2014): 
Near K30-14, on slope. There is a trail (of sorts, now probably unused) which passes next to a very large Parinari tree - the trap is on this trail next to the tree so anything flying along this passage will have the trap ahead, the tree to one side and some foliage / undergrowth to the other. Also a Strambosi (?) tree nearby.",,0.556624,30.363305,Wgs84,Gps,1487.849976,,Uganda,Kabarole district,11.08.2015 12:23 - 26.08.2015 12:00,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T2, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T2-150909,2022-07-06T22:25:27+0300,HR.1648,GX.1951,GX.1984,GX.1997,GX.1998,,Ok,K30T2-150909,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated. End time is estimated.",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,26.08.2015,09.09.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest. Trap was next to a large tree (Aningeria altissima 285cm diameter, not Parinari as originally identified).

Original trap site description (verbatim as written in Uganda 2014): 
Near K30-14, on slope. There is a trail (of sorts, now probably unused) which passes next to a very large Parinari tree - the trap is on this trail next to the tree so anything flying along this passage will have the trap ahead, the tree to one side and some foliage / undergrowth to the other. Also a Strambosi (?) tree nearby.",,0.556624,30.363305,Wgs84,Gps,1487.849976,,Uganda,Kabarole district,26.08.2015 12:00 - 09.09.2015 09:20,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T2, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T2-150914,2022-07-06T22:25:27+0300,HR.1648,GX.1951,GX.1984,GX.1997,GX.1998,,Ok,K30T2-150914,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,09.09.2015,14.09.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest. Trap was next to a large tree (Aningeria altissima 285cm diameter, not Parinari as originally identified).

Original trap site description (verbatim as written in Uganda 2014): 
Near K30-14, on slope. There is a trail (of sorts, now probably unused) which passes next to a very large Parinari tree - the trap is on this trail next to the tree so anything flying along this passage will have the trap ahead, the tree to one side and some foliage / undergrowth to the other. Also a Strambosi (?) tree nearby.",,0.556624,30.363305,Wgs84,Gps,1487.849976,,Uganda,Kabarole district,09.09.2015 09:20 - 14.09.2015 11:08,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T2, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T3-140910,2022-07-06T22:25:27+0300,HR.1648,GX.1952,GX.1984,GX.1997,GX.1998,,Ok,K30T3-140910,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Sorted 17.9",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,09.09.2014,10.09.2014,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest, higher elevation and subsequently drier. 

Original trap site description (verbatim as written in Uganda 2014): 
At top of hill, or just below the top where a 1 metre ledge forms a natural passage. Red mud seems to have shifted to a slightly more 'soily' texture + rocks. Nearby vegetation includes a very painfully stinging climber. Not very close to old trap sites.",,0.559002,30.36168,Wgs84,Gps,1544.696533,,Uganda,Kabarole district,09.09.2014 14:42 - 10.09.2014 12:48,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T3, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T3-140924,2022-07-06T22:25:27+0300,HR.1648,GX.1952,GX.1984,GX.1997,GX.1998,,Ok,K30T3-140924,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Sorted 25.9.14",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,10.09.2014,24.09.2014,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest, higher elevation and subsequently drier. 

Original trap site description (verbatim as written in Uganda 2014): 
At top of hill, or just below the top where a 1 metre ledge forms a natural passage. Red mud seems to have shifted to a slightly more 'soily' texture + rocks. Nearby vegetation includes a very painfully stinging climber. Not very close to old trap sites.",,0.559002,30.36168,Wgs84,Gps,1544.696533,,Uganda,Kabarole district,10.09.2014 12:48 - 24.09.2014 11:53,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T3, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T3-141008,2022-07-06T22:25:27+0300,HR.1648,GX.1952,GX.1984,GX.1997,GX.1998,,Ok,K30T3-141008,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,24.09.2014,08.10.2014,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest, higher elevation and subsequently drier. 

Original trap site description (verbatim as written in Uganda 2014): 
At top of hill, or just below the top where a 1 metre ledge forms a natural passage. Red mud seems to have shifted to a slightly more 'soily' texture + rocks. Nearby vegetation includes a very painfully stinging climber. Not very close to old trap sites.",,0.559002,30.36168,Wgs84,Gps,1544.696533,,Uganda,Kabarole district,24.09.2014 11:53 - 08.10.2014 09:52,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T3, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T3-141022,2022-07-06T22:25:27+0300,HR.1648,GX.1952,GX.1984,GX.1997,GX.1998,,Ok,K30T3-141022,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,08.10.2014,22.10.2014,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest, higher elevation and subsequently drier. 

Original trap site description (verbatim as written in Uganda 2014): 
At top of hill, or just below the top where a 1 metre ledge forms a natural passage. Red mud seems to have shifted to a slightly more 'soily' texture + rocks. Nearby vegetation includes a very painfully stinging climber. Not very close to old trap sites.",,0.559002,30.36168,Wgs84,Gps,1544.696533,,Uganda,Kabarole district,08.10.2014 09:52 - 22.10.2014 13:10,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T3, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T3-141104,2022-07-06T22:25:27+0300,HR.1648,GX.1952,GX.1984,GX.1997,GX.1998,,Ok,K30T3-141104,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Sorted 25.11. Photo taken of Acaenitinae",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,22.10.2014,04.11.2014,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest, higher elevation and subsequently drier. 

Original trap site description (verbatim as written in Uganda 2014): 
At top of hill, or just below the top where a 1 metre ledge forms a natural passage. Red mud seems to have shifted to a slightly more 'soily' texture + rocks. Nearby vegetation includes a very painfully stinging climber. Not very close to old trap sites.",,0.559002,30.36168,Wgs84,Gps,1544.696533,,Uganda,Kabarole district,22.10.2014 13:10 - 04.11.2014 11:56,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T3, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T3-141118,2022-07-06T22:25:27+0300,HR.1648,GX.1952,GX.1984,GX.1997,GX.1998,,Ok,K30T3-141118,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Contains a female Rhyssinae!",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,04.11.2014,18.11.2014,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest, higher elevation and subsequently drier. 

Original trap site description (verbatim as written in Uganda 2014): 
At top of hill, or just below the top where a 1 metre ledge forms a natural passage. Red mud seems to have shifted to a slightly more 'soily' texture + rocks. Nearby vegetation includes a very painfully stinging climber. Not very close to old trap sites.",,0.559002,30.36168,Wgs84,Gps,1544.696533,,Uganda,Kabarole district,04.11.2014 11:56 - 18.11.2014 11:43,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T3, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,K30T3-141202,2022-07-06T22:25:27+0300,HR.1648,GX.1952,GX.1984,GX.1997,GX.1998,,Ok,K30T3-141202,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,18.11.2014,02.12.2014,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Closed canopy forest, higher elevation and subsequently drier. 

Original trap site description (verbatim as written in Uganda 2014): 
At top of hill, or just below the top where a 1 metre ledge forms a natural passage. Red mud seems to have shifted to a slightly more 'soily' texture + rocks. Nearby vegetation includes a very painfully stinging climber. Not very close to old trap sites.",,0.559002,30.36168,Wgs84,Gps,1544.696533,,Uganda,Kabarole district,18.11.2014 11:43 - 02.12.2014 11:30,Fort Portal,Kibale National Park,Malaise,"Site K30, Malaise trap K30T3, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
